Date_Time,KVNY,KBUR,KCQT
2012-03-26 07:51:00,86.14,,
2012-03-26 07:53:00,,89.09,
2012-03-26 08:47:00,,,77.07
2012-03-26 08:51:00,82.82,,
2012-03-26 08:53:00,,87.38,
2012-03-26 09:47:00,,,74.1
2012-03-26 09:51:00,76.89,,
2012-03-26 09:53:00,,80.11,
2012-03-26 10:14:00,,,67.15
2012-03-26 10:17:00,,,62.72
2012-03-26 10:27:00,,,67.15
2012-03-26 10:38:00,,,67.15
2012-03-26 10:47:00,,,66.67
2012-03-26 10:51:00,68.75,,
2012-03-26 10:53:00,,71.51,
2012-03-26 11:47:00,,,59.76
2012-03-26 11:51:00,68.75,,
2012-03-26 11:53:00,,64.3,
2012-03-26 12:47:00,,,51.67
2012-03-26 12:51:00,59.61,,
2012-03-26 12:53:00,,57.45,
2012-03-26 13:47:00,,,51.81
2012-03-26 13:51:00,51.51,,
2012-03-26 13:53:00,,54.89,
2012-03-26 14:47:00,,,59.88
2012-03-26 14:51:00,51.67,,
2012-03-26 14:53:00,,55.42,
2012-03-26 15:47:00,,,59.88
2012-03-26 15:51:00,53.68,,
2012-03-26 15:53:00,,57.36,
2012-03-26 16:47:00,,,59.88
2012-03-26 16:51:00,53.18,,
2012-03-26 16:53:00,,58.8,
2012-03-26 17:47:00,,,61.96
2012-03-26 17:51:00,53.18,,
2012-03-26 17:53:00,,59.87,
2012-03-26 18:47:00,,,64.0
2012-03-26 18:51:00,66.54,,
2012-03-26 18:53:00,,59.33,
2012-03-26 19:47:00,,,71.62
2012-03-26 19:50:00,,66.93,
2012-03-26 19:51:00,69.1,,
2012-03-26 19:53:00,,68.75,
2012-03-26 20:31:00,,71.47,
2012-03-26 20:47:00,,,77.07
2012-03-26 20:51:00,71.29,,
2012-03-26 20:53:00,,69.1,
2012-03-26 21:47:00,,,76.99
2012-03-26 21:51:00,73.7,,
2012-03-26 21:53:00,,74.3,
2012-03-26 22:47:00,,,76.99
2012-03-26 22:51:00,74.1,,
2012-03-26 22:53:00,,73.7,
2012-03-26 23:47:00,,,76.89
2012-03-26 23:51:00,77.15,,
2012-03-26 23:53:00,,79.86,
2012-03-27 00:47:00,,,76.81
2012-03-27 00:51:00,79.79,,
2012-03-27 00:53:00,,82.6,
2012-03-27 01:47:00,,,79.95
2012-03-27 01:51:00,79.7,,
2012-03-27 01:53:00,,86.02,
2012-03-27 02:47:00,,,83.23
2012-03-27 02:51:00,79.7,,
2012-03-27 02:53:00,,83.1,
2012-03-27 03:47:00,,,82.6
2012-03-27 03:51:00,85.25,,
2012-03-27 03:53:00,,85.9,
2012-03-27 04:47:00,,,86.02
2012-03-27 04:51:00,82.38,,
2012-03-27 04:53:00,,85.25,
2012-03-27 05:47:00,,,86.02
2012-03-27 05:51:00,85.25,,
2012-03-27 05:53:00,,85.25,
2012-03-27 06:47:00,,,82.6
2012-03-27 06:51:00,85.25,,
2012-03-27 06:53:00,,82.31,
2012-03-27 07:47:00,,,73.7
2012-03-27 07:51:00,83.1,,
2012-03-27 07:53:00,,83.1,
2012-03-27 08:47:00,,,66.43
2012-03-27 08:51:00,68.87,,
2012-03-27 08:53:00,,68.29,
2012-03-27 09:47:00,,,59.87
2012-03-27 09:51:00,61.57,,
2012-03-27 09:53:00,,64.04,
2012-03-27 10:47:00,,,57.6
2012-03-27 10:51:00,53.22,,
2012-03-27 10:53:00,,61.69,
2012-03-27 11:47:00,,,51.67
2012-03-27 11:51:00,47.72,,
2012-03-27 11:53:00,,51.21,
2012-03-27 12:47:00,,,46.72
2012-03-27 12:51:00,38.13,,
2012-03-27 12:53:00,,44.19,
2012-03-27 13:47:00,,,51.81
2012-03-27 13:51:00,39.83,,
2012-03-27 13:53:00,,42.68,
2012-03-27 14:47:00,,,46.25
2012-03-27 14:51:00,41.71,,
2012-03-27 14:53:00,,41.1,
2012-03-27 15:47:00,,,49.76
2012-03-27 15:51:00,38.36,,
2012-03-27 15:53:00,,36.53,
2012-03-27 16:47:00,,,47.25
2012-03-27 16:51:00,41.53,,
2012-03-27 16:53:00,,40.77,
2012-03-27 17:47:00,,,53.39
2012-03-27 17:51:00,35.25,,
2012-03-27 17:53:00,,36.21,
2012-03-27 18:47:00,,,66.67
2012-03-27 18:51:00,39.03,,
2012-03-27 18:53:00,,49.28,
2012-03-27 19:47:00,,,71.62
2012-03-27 19:51:00,47.09,,
2012-03-27 19:53:00,,59.06,
2012-03-27 20:47:00,,,74.5
2012-03-27 20:51:00,50.42,,
2012-03-27 20:53:00,,63.74,
2012-03-27 21:47:00,,,76.99
2012-03-27 21:51:00,58.63,,
2012-03-27 21:53:00,,63.48,
2012-03-27 22:47:00,,,76.99
2012-03-27 22:51:00,65.48,,
2012-03-27 22:53:00,,65.48,
2012-03-27 23:47:00,,,80.11
2012-03-27 23:51:00,68.16,,
2012-03-27 23:53:00,,70.96,
2012-03-28 00:47:00,,,82.82
2012-03-28 00:51:00,70.96,,
2012-03-28 00:53:00,,73.39,
2012-03-28 01:47:00,,,82.74
2012-03-28 01:51:00,76.43,,
2012-03-28 01:53:00,,73.79,
2012-03-28 02:47:00,,,79.95
2012-03-28 02:51:00,73.99,,
2012-03-28 02:53:00,,70.86,
2012-03-28 03:47:00,,,76.71
2012-03-28 03:51:00,79.7,,
2012-03-28 03:53:00,,76.43,
2012-03-28 04:47:00,,,83.23
2012-03-28 04:51:00,79.7,,
2012-03-28 04:53:00,,79.07,
2012-03-28 05:47:00,,,82.6
2012-03-28 05:51:00,76.34,,
2012-03-28 05:53:00,,76.43,
2012-03-28 06:47:00,,,82.6
2012-03-28 06:51:00,76.24,,
2012-03-28 06:53:00,,73.18,
2012-03-28 07:47:00,,,71.29
2012-03-28 07:51:00,70.86,,
2012-03-28 07:53:00,,73.39,
2012-03-28 08:47:00,,,64.3
2012-03-28 08:51:00,71.19,,
2012-03-28 08:53:00,,76.18,
2012-03-28 09:47:00,,,59.87
2012-03-28 09:51:00,59.33,,
2012-03-28 09:53:00,,63.74,
2012-03-28 10:47:00,,,53.48
2012-03-28 10:51:00,51.37,,
2012-03-28 10:53:00,,54.89,
2012-03-28 11:47:00,,,50.37
2012-03-28 11:51:00,48.21,,
2012-03-28 11:53:00,,49.58,
2012-03-28 12:47:00,,,50.67
2012-03-28 12:51:00,48.35,,
2012-03-28 12:53:00,,50.37,
2012-03-28 13:47:00,,,52.27
2012-03-28 13:51:00,52.11,,
2012-03-28 13:53:00,,48.51,
2012-03-28 14:47:00,,,62.76
2012-03-28 14:51:00,52.27,,
2012-03-28 14:53:00,,52.27,
2012-03-28 15:47:00,,,67.38
2012-03-28 15:51:00,56.13,,
2012-03-28 15:53:00,,54.27,
2012-03-28 16:47:00,,,69.55
2012-03-28 16:51:00,56.13,,
2012-03-28 16:53:00,,56.28,
2012-03-28 17:47:00,,,69.55
2012-03-28 17:51:00,57.92,,
2012-03-28 17:53:00,,58.43,
2012-03-28 18:47:00,,,80.66
2012-03-28 18:51:00,60.15,,
2012-03-28 18:53:00,,60.29,
2012-03-28 19:25:00,,,87.75
2012-03-28 19:47:00,,,86.6
2012-03-28 19:50:00,,,87.75
2012-03-28 19:51:00,69.32,,
2012-03-28 19:53:00,,64.63,
2012-03-28 20:47:00,,,86.6
2012-03-28 20:51:00,74.88,,
2012-03-28 20:53:00,,72.16,
2012-03-28 21:47:00,,,90.04
2012-03-28 21:51:00,80.42,,
2012-03-28 21:53:00,,77.94,
2012-03-28 22:47:00,,,90.04
2012-03-28 22:51:00,83.09,,
2012-03-28 22:53:00,,83.71,
2012-03-28 23:47:00,,,89.41
2012-03-28 23:51:00,83.02,,
2012-03-28 23:53:00,,86.49,
2012-03-29 00:47:00,,,93.03
2012-03-29 00:51:00,85.8,,
2012-03-29 00:53:00,,86.42,
2012-03-29 01:30:00,,93.6,
2012-03-29 01:47:00,,,93.03
2012-03-29 01:50:00,,93.6,
2012-03-29 01:51:00,85.8,,
2012-03-29 01:53:00,,96.11,
2012-03-29 02:47:00,,,93.0
2012-03-29 02:51:00,92.29,,
2012-03-29 02:53:00,,96.11,
2012-03-29 03:09:00,87.48,,
2012-03-29 03:25:00,87.48,,
2012-03-29 03:47:00,,,93.0
2012-03-29 03:51:00,89.23,,100.0
2012-03-29 03:53:00,,96.11,
2012-03-29 04:21:00,93.55,,
2012-03-29 04:47:00,,,96.76
2012-03-29 04:51:00,92.94,,
2012-03-29 04:53:00,,92.97,
2012-03-29 05:05:00,93.55,,
2012-03-29 05:47:00,,,93.0
2012-03-29 05:51:00,92.94,,
2012-03-29 05:53:00,,92.97,
2012-03-29 06:23:00,87.57,,
2012-03-29 06:47:00,,,89.41
2012-03-29 06:51:00,89.32,,
2012-03-29 06:53:00,,92.97,
2012-03-29 07:10:00,,93.6,
2012-03-29 07:47:00,,,86.54
2012-03-29 07:51:00,89.32,,
2012-03-29 07:53:00,,89.32,
2012-03-29 08:15:00,,,82.14
2012-03-29 08:40:00,,82.01,
2012-03-29 08:47:00,,,83.23
2012-03-29 08:51:00,83.09,,
2012-03-29 08:53:00,,83.09,
2012-03-29 09:00:00,82.01,,
2012-03-29 09:18:00,,76.85,
2012-03-29 09:28:00,,76.85,
2012-03-29 09:42:00,,,72.23
2012-03-29 09:47:00,,,77.52
2012-03-29 09:51:00,72.04,,
2012-03-29 09:53:00,,74.88,
2012-03-29 10:00:00,,76.85,
2012-03-29 10:47:00,,,69.55
2012-03-29 10:51:00,62.62,,
2012-03-29 10:53:00,,64.5,
2012-03-29 11:47:00,,,62.87
2012-03-29 11:51:00,56.13,,
2012-03-29 11:53:00,,60.15,
2012-03-29 12:47:00,,,54.71
2012-03-29 12:51:00,52.73,,
2012-03-29 12:53:00,,54.06,
2012-03-29 13:47:00,,,67.51
2012-03-29 13:51:00,54.51,,
2012-03-29 13:53:00,,58.58,
2012-03-29 14:47:00,,,64.88
2012-03-29 14:51:00,54.51,,
2012-03-29 14:53:00,,60.56,
2012-03-29 15:47:00,,,67.27
2012-03-29 15:51:00,42.35,,
2012-03-29 15:53:00,,52.57,
2012-03-29 16:47:00,,,62.87
2012-03-29 16:51:00,37.69,,
2012-03-29 16:53:00,,47.19,
2012-03-29 17:47:00,,,74.99
2012-03-29 17:51:00,36.4,,
2012-03-29 17:53:00,,56.79,
2012-03-29 18:22:00,,,82.14
2012-03-29 18:47:00,,,83.71
2012-03-29 18:51:00,45.14,,
2012-03-29 18:53:00,,69.89,
2012-03-29 18:55:00,,,87.66
2012-03-29 19:47:00,,,83.71
2012-03-29 19:51:00,64.63,,
2012-03-29 19:53:00,,80.51,
2012-03-29 20:47:00,,,86.49
2012-03-29 20:51:00,74.88,,
2012-03-29 20:53:00,,80.42,
2012-03-29 21:47:00,,,86.49
2012-03-29 21:51:00,83.09,,
2012-03-29 21:53:00,,83.09,
2012-03-29 22:14:00,,87.57,
2012-03-29 22:28:00,,87.57,
2012-03-29 22:47:00,87.57,,86.49
2012-03-29 22:51:00,86.42,,
2012-03-29 22:53:00,,86.42,
2012-03-29 22:54:00,,,87.66
2012-03-29 23:01:00,87.57,,
2012-03-29 23:47:00,,,83.71
2012-03-29 23:50:00,,87.57,
2012-03-29 23:51:00,89.32,,
2012-03-29 23:53:00,,86.42,
2012-03-30 00:47:00,,,83.71
2012-03-30 00:49:00,87.48,,
2012-03-30 00:51:00,89.27,,
2012-03-30 00:53:00,,89.32,
2012-03-30 01:35:00,87.48,,
2012-03-30 01:43:00,,87.57,
2012-03-30 01:47:00,,,83.71
2012-03-30 01:51:00,89.32,,
2012-03-30 01:53:00,,89.32,
2012-03-30 02:47:00,,,83.71
2012-03-30 02:51:00,85.8,,
2012-03-30 02:53:00,,92.94,
2012-03-30 03:47:00,,,83.71
2012-03-30 03:51:00,85.8,,
2012-03-30 03:53:00,,92.29,
2012-03-30 04:32:00,,87.48,
2012-03-30 04:43:00,,87.48,
2012-03-30 04:47:00,,,83.71
2012-03-30 04:51:00,89.27,,
2012-03-30 04:53:00,,100.0,
2012-03-30 05:08:00,87.48,,
2012-03-30 05:16:00,,93.55,
2012-03-30 05:47:00,,,83.71
2012-03-30 05:51:00,89.27,,
2012-03-30 05:53:00,,96.07,
2012-03-30 06:47:00,,,83.71
2012-03-30 06:51:00,89.27,,
2012-03-30 06:53:00,,96.07,
2012-03-30 07:12:00,,,87.66
2012-03-30 07:47:00,,,80.51
2012-03-30 07:51:00,85.8,,
2012-03-30 07:53:00,,96.07,
2012-03-30 08:47:00,,,80.51
2012-03-30 08:51:00,80.27,,
2012-03-30 08:53:00,,92.94,
2012-03-30 09:47:00,,,77.94
2012-03-30 09:51:00,86.42,,
2012-03-30 09:52:00,,,82.14
2012-03-30 09:53:00,,89.32,
2012-03-30 10:47:00,,,72.16
2012-03-30 10:51:00,74.88,,
2012-03-30 10:53:00,,80.51,
2012-03-30 11:10:00,,82.14,
2012-03-30 11:18:00,,,63.64
2012-03-30 11:28:00,,,67.79
2012-03-30 11:36:00,,77.01,
2012-03-30 11:41:00,,,67.79
2012-03-30 11:47:00,,,69.55
2012-03-30 11:51:00,62.76,,
2012-03-30 11:53:00,,69.89,
2012-03-30 12:31:00,,,63.87
2012-03-30 12:47:00,,,62.87
2012-03-30 12:51:00,54.71,,
2012-03-30 12:53:00,,62.87,
2012-03-30 13:47:00,,,61.08
2012-03-30 13:51:00,49.13,,
2012-03-30 13:53:00,,58.71,
2012-03-30 14:47:00,,,62.87
2012-03-30 14:51:00,49.29,,
2012-03-30 14:53:00,,56.19,
2012-03-30 15:47:00,,,64.88
2012-03-30 15:51:00,50.96,,
2012-03-30 15:53:00,,58.71,
2012-03-30 16:47:00,,,67.38
2012-03-30 16:51:00,52.73,,
2012-03-30 16:53:00,,58.71,
2012-03-30 17:47:00,,,69.55
2012-03-30 17:51:00,54.71,,
2012-03-30 17:53:00,,62.87,
2012-03-30 18:47:00,,,77.94
2012-03-30 18:51:00,62.62,,
2012-03-30 18:53:00,,72.16,
2012-03-30 18:56:00,,,82.14
2012-03-30 19:47:00,,,83.71
2012-03-30 19:51:00,69.32,,
2012-03-30 19:53:00,,77.35,
2012-03-30 20:03:00,,,87.66
2012-03-30 20:17:00,,,87.66
2012-03-30 20:44:00,,,87.66
2012-03-30 20:47:00,,,83.71
2012-03-30 20:51:00,77.35,,
2012-03-30 20:53:00,,80.42,
2012-03-30 21:47:00,,,86.49
2012-03-30 21:51:00,77.35,,
2012-03-30 21:53:00,,77.35,
2012-03-30 22:47:00,,,89.96
2012-03-30 22:51:00,80.42,,
2012-03-30 22:53:00,,86.49,
2012-03-30 23:47:00,,,89.96
2012-03-30 23:51:00,83.02,,
2012-03-30 23:53:00,,89.32,
2012-03-31 00:34:00,,93.55,
2012-03-31 00:35:00,87.48,,
2012-03-31 00:43:00,87.48,,
2012-03-31 00:47:00,,,89.96
2012-03-31 00:51:00,92.94,,
2012-03-31 00:53:00,,92.94,
2012-03-31 01:00:00,,93.55,
2012-03-31 01:05:00,93.55,,
2012-03-31 01:47:00,,,89.96
2012-03-31 01:51:00,92.94,,
2012-03-31 01:53:00,,96.73,
2012-03-31 02:10:00,93.55,,
2012-03-31 02:47:00,,,86.49
2012-03-31 02:51:00,92.94,,
2012-03-31 02:53:00,,96.73,87.66
2012-03-31 03:11:00,93.55,,
2012-03-31 03:20:00,93.55,,
2012-03-31 03:47:00,,,86.49
2012-03-31 03:48:00,93.55,,
2012-03-31 03:51:00,92.29,,
2012-03-31 03:53:00,,96.73,
2012-03-31 04:00:00,87.48,,
2012-03-31 04:47:00,,,83.09
2012-03-31 04:51:00,92.29,,
2012-03-31 04:53:00,,96.73,
2012-03-31 05:01:00,87.48,,
2012-03-31 05:28:00,,,93.6
2012-03-31 05:47:00,,,89.96
2012-03-31 05:51:00,92.94,,
2012-03-31 05:53:00,,92.94,
2012-03-31 06:36:00,,,93.6
2012-03-31 06:47:00,,,89.96
2012-03-31 06:51:00,92.94,,
2012-03-31 06:53:00,,89.32,
2012-03-31 07:47:00,,,86.42
2012-03-31 07:51:00,89.32,,
2012-03-31 07:53:00,,92.94,
2012-03-31 08:47:00,,,79.81
2012-03-31 08:51:00,92.94,,
2012-03-31 08:53:00,,89.32,
2012-03-31 09:02:00,,87.57,
2012-03-31 09:32:00,93.55,,
2012-03-31 09:47:00,,,80.42
2012-03-31 09:51:00,89.32,,
2012-03-31 09:53:00,,89.32,
2012-03-31 10:12:00,87.57,,
2012-03-31 10:47:00,,,80.42
2012-03-31 10:51:00,85.8,,
2012-03-31 10:53:00,,85.8,
2012-03-31 11:18:00,,,76.68
2012-03-31 11:47:00,,,77.35
2012-03-31 11:51:00,89.32,,
2012-03-31 11:53:00,,83.02,
2012-03-31 12:47:00,,,74.3
2012-03-31 12:49:00,87.66,,
2012-03-31 12:51:00,86.54,,
2012-03-31 12:52:00,,,82.14
2012-03-31 12:53:00,,89.96,
2012-03-31 13:11:00,,,87.66
2012-03-31 13:14:00,,,87.66
2012-03-31 13:31:00,,,87.75
2012-03-31 13:36:00,,,87.75
2012-03-31 13:41:00,,,82.14
2012-03-31 13:47:00,,,80.58
2012-03-31 13:51:00,72.16,,
2012-03-31 13:53:00,,71.93,77.01
2012-03-31 14:01:00,,,77.01
2012-03-31 14:19:00,,,67.57
2012-03-31 14:37:00,,,67.57
2012-03-31 14:47:00,,,67.15
2012-03-31 14:51:00,72.04,,
2012-03-31 14:53:00,,67.36,
2012-03-31 15:30:00,63.18,,
2012-03-31 15:44:00,,,63.42
2012-03-31 15:47:00,,,62.62
2012-03-31 15:51:00,64.5,,
2012-03-31 15:53:00,,66.59,63.42
2012-03-31 16:47:00,,,64.63
2012-03-31 16:53:00,,67.36,
2012-03-31 17:47:00,,,74.99
2012-03-31 17:51:00,66.78,,
2012-03-31 17:53:00,,71.83,
2012-03-31 18:20:00,,,82.14
2012-03-31 18:37:00,,,82.14
2012-03-31 18:47:00,,,77.35
2012-03-31 18:51:00,71.72,,76.85
2012-03-31 18:53:00,,79.81,
2012-03-31 19:47:00,,,77.35
2012-03-31 19:51:00,74.1,,
2012-03-31 19:53:00,,83.02,
2012-03-31 20:10:00,,,93.65
2012-03-31 20:15:00,,,93.65
2012-03-31 20:20:00,,,93.65
2012-03-31 20:30:00,,,93.65
2012-03-31 20:32:00,,87.57,
2012-03-31 20:34:00,,,93.65
2012-03-31 20:39:00,87.57,,
2012-03-31 20:42:00,,,93.65
2012-03-31 20:46:00,,,93.05
2012-03-31 20:51:00,92.94,,
2012-03-31 20:52:00,,,93.6
2012-03-31 20:53:00,,92.97,
2012-03-31 21:00:00,,,93.6
2012-03-31 21:07:00,,93.6,
2012-03-31 21:09:00,,93.6,
2012-03-31 21:12:00,,,93.6
2012-03-31 21:16:00,87.48,,
2012-03-31 21:17:00,,,93.6
2012-03-31 21:33:00,,100.0,93.6
2012-03-31 21:36:00,,,93.6
2012-03-31 21:43:00,,,93.6
2012-03-31 21:47:00,,,96.11
2012-03-31 21:51:00,89.27,,
2012-03-31 21:53:00,,92.94,
2012-03-31 22:02:00,,,93.6
2012-03-31 22:10:00,,,93.6
2012-03-31 22:14:00,,,93.6
2012-03-31 22:17:00,,,93.6
2012-03-31 22:44:00,,,93.6
2012-03-31 22:47:00,,,89.32
2012-03-31 22:51:00,73.7,,
2012-03-31 22:53:00,,82.82,
2012-03-31 23:47:00,,,82.82
2012-03-31 23:51:00,79.79,,
2012-03-31 23:53:00,,79.86,
2012-04-01 00:00:00,,76.18,
2012-04-01 00:47:00,,,86.2
2012-04-01 00:51:00,77.15,,
2012-04-01 00:53:00,,77.15,
2012-04-01 01:08:00,,81.48,
2012-04-01 01:19:00,,81.48,
2012-04-01 01:47:00,,,76.71
2012-04-01 01:51:00,79.79,,
2012-04-01 01:53:00,,83.1,
2012-04-01 02:47:00,,,79.86
2012-04-01 02:51:00,79.7,,
2012-04-01 02:53:00,,85.97,
2012-04-01 03:47:00,,,82.6
2012-04-01 03:51:00,79.07,,
2012-04-01 03:53:00,,85.9,
2012-04-01 04:47:00,,,86.02
2012-04-01 04:51:00,82.38,,
2012-04-01 04:53:00,,85.9,
2012-04-01 05:47:00,,,79.7
2012-04-01 05:51:00,82.38,,
2012-04-01 05:53:00,,88.9,
2012-04-01 06:47:00,,,79.7
2012-04-01 06:51:00,82.31,,
2012-04-01 06:53:00,,88.85,
2012-04-01 07:08:00,,86.99,
2012-04-01 07:28:00,,81.34,
2012-04-01 07:47:00,,,74.1
2012-04-01 07:51:00,79.07,,
2012-04-01 07:53:00,,76.43,
2012-04-01 08:47:00,,,46.92
2012-04-01 08:51:00,63.23,,
2012-04-01 08:53:00,,46.46,
2012-04-01 09:47:00,,,40.45
2012-04-01 09:51:00,40.23,,
2012-04-01 09:53:00,,43.22,
2012-04-01 10:47:00,,,34.85
2012-04-01 10:51:00,37.29,,
2012-04-01 10:53:00,,40.05,
2012-04-01 11:47:00,,,30.03
2012-04-01 11:51:00,33.05,,
2012-04-01 11:53:00,,33.35,
2012-04-01 12:47:00,,,28.03
2012-04-01 12:51:00,30.81,,
2012-04-01 12:53:00,,34.92,
2012-04-01 13:47:00,,,29.42
2012-04-01 13:51:00,30.81,,
2012-04-01 13:53:00,,33.62,
2012-04-01 14:47:00,,,30.35
2012-04-01 14:51:00,33.44,,
2012-04-01 14:53:00,,29.85,
2012-04-01 15:47:00,,,29.27
2012-04-01 15:51:00,32.01,,
2012-04-01 15:53:00,,27.54,
2012-04-01 16:47:00,,,29.27
2012-04-01 16:51:00,30.86,,
2012-04-01 16:53:00,,32.01,
2012-04-01 17:47:00,,,30.03
2012-04-01 17:51:00,29.38,,
2012-04-01 17:53:00,,33.05,
2012-04-01 18:47:00,,,30.81
2012-04-01 18:51:00,32.93,,
2012-04-01 18:53:00,,34.41,
2012-04-01 19:47:00,,,33.05
2012-04-01 19:51:00,40.05,,
2012-04-01 19:53:00,,40.05,
2012-04-01 20:47:00,,,35.88
2012-04-01 20:51:00,40.05,,
2012-04-01 20:53:00,,40.05,
2012-04-01 21:47:00,,,35.88
2012-04-01 21:51:00,43.22,,
2012-04-01 21:53:00,,41.38,
2012-04-01 22:47:00,,,38.95
2012-04-01 22:51:00,44.95,,
2012-04-01 22:53:00,,40.05,
2012-04-01 23:47:00,,,40.38
2012-04-01 23:51:00,40.05,,
2012-04-01 23:53:00,,41.38,
2012-04-02 00:47:00,,,38.95
2012-04-02 00:51:00,44.95,,
2012-04-02 00:53:00,,41.38,
2012-04-02 01:47:00,,,35.88
2012-04-02 01:51:00,46.46,,
2012-04-02 01:53:00,,38.34,
2012-04-02 02:47:00,,,38.52
2012-04-02 02:51:00,50.11,,
2012-04-02 02:53:00,,36.96,
2012-04-02 03:47:00,,,41.83
2012-04-02 03:51:00,46.46,,
2012-04-02 03:53:00,,41.2,
2012-04-02 04:47:00,,,52.32
2012-04-02 04:51:00,46.28,,
2012-04-02 04:53:00,,38.19,
2012-04-02 05:47:00,,,50.28
2012-04-02 05:51:00,42.58,,
2012-04-02 05:53:00,,35.36,
2012-04-02 06:47:00,,,60.89
2012-04-02 06:51:00,38.0,,
2012-04-02 06:53:00,,32.78,
2012-04-02 07:47:00,,,50.73
2012-04-02 07:51:00,34.01,,
2012-04-02 07:53:00,,25.88,
2012-04-02 08:47:00,,,34.85
2012-04-02 08:51:00,29.53,,
2012-04-02 08:53:00,,22.51,
2012-04-02 09:47:00,,,31.83
2012-04-02 09:51:00,25.69,,
2012-04-02 09:53:00,,14.35,
2012-04-02 10:47:00,,,21.76
2012-04-02 10:51:00,19.78,,
2012-04-02 10:53:00,,14.96,
2012-04-02 11:47:00,,,13.82
2012-04-02 11:51:00,17.03,,
2012-04-02 11:53:00,,12.86,
2012-04-02 12:47:00,,,13.99
2012-04-02 12:51:00,12.48,,
2012-04-02 12:53:00,,12.28,
2012-04-02 13:47:00,,,26.8
2012-04-02 13:51:00,12.04,,
2012-04-02 13:53:00,,10.59,
2012-04-02 14:47:00,,,26.35
2012-04-02 14:51:00,11.05,,
2012-04-02 14:53:00,,9.99,
2012-04-02 15:17:00,,16.7,
2012-04-02 15:47:00,,,27.66
2012-04-02 15:51:00,11.15,,
2012-04-02 15:53:00,,19.76,
2012-04-02 16:47:00,,,29.56
2012-04-02 16:51:00,10.76,,
2012-04-02 16:53:00,,20.49,
2012-04-02 17:47:00,,,29.59
2012-04-02 17:51:00,16.54,,
2012-04-02 17:53:00,,23.89,
2012-04-02 18:47:00,,,29.59
2012-04-02 18:51:00,15.52,,
2012-04-02 18:53:00,,27.32,
2012-04-02 19:47:00,,,38.04
2012-04-02 19:51:00,19.34,,
2012-04-02 19:53:00,,19.48,
2012-04-02 20:47:00,,,42.68
2012-04-02 20:51:00,21.68,,
2012-04-02 20:53:00,,23.68,
2012-04-02 21:47:00,,,39.5
2012-04-02 21:51:00,21.22,,
2012-04-02 21:53:00,,30.81,
2012-04-02 22:47:00,,,37.71
2012-04-02 22:51:00,23.82,,
2012-04-02 22:53:00,,33.44,
2012-04-02 23:47:00,,,39.18
2012-04-02 23:51:00,26.9,,
2012-04-02 23:53:00,,37.38,
2012-04-03 00:47:00,,,43.87
2012-04-03 00:51:00,36.54,,
2012-04-03 00:53:00,,41.71,
2012-04-03 01:51:00,41.38,,
2012-04-03 01:53:00,,41.83,
2012-04-03 02:47:00,,,48.79
2012-04-03 02:51:00,46.46,,
2012-04-03 02:53:00,,43.04,
2012-04-03 03:47:00,,,48.97
2012-04-03 03:51:00,48.34,,
2012-04-03 03:53:00,,51.8,
2012-04-03 04:47:00,,,58.78
2012-04-03 04:51:00,52.01,,
2012-04-03 04:53:00,,57.52,
2012-04-03 05:47:00,,,61.16
2012-04-03 05:51:00,56.3,,
2012-04-03 05:53:00,,51.8,
2012-04-03 06:47:00,,,63.34
2012-04-03 06:51:00,56.14,,
2012-04-03 06:53:00,,57.52,
2012-04-03 07:47:00,,,45.59
2012-04-03 07:51:00,52.32,,
2012-04-03 07:53:00,,46.6,
2012-04-03 08:47:00,,,37.71
2012-04-03 08:51:00,42.21,,
2012-04-03 08:53:00,,40.38,
2012-04-03 09:47:00,,,30.71
2012-04-03 09:51:00,29.27,,
2012-04-03 09:53:00,,31.51,
2012-04-03 10:47:00,,,26.66
2012-04-03 10:51:00,23.58,,
2012-04-03 10:53:00,,25.23,
2012-04-03 11:47:00,,,22.35
2012-04-03 11:51:00,21.56,,
2012-04-03 11:53:00,,18.77,
2012-04-03 12:47:00,,,29.81
2012-04-03 12:51:00,18.5,,
2012-04-03 12:53:00,,18.23,
2012-04-03 13:47:00,,,35.56
2012-04-03 13:51:00,15.99,,
2012-04-03 13:53:00,,15.5,
2012-04-03 14:47:00,,,35.41
2012-04-03 14:51:00,12.87,,
2012-04-03 14:53:00,,14.38,
2012-04-03 15:47:00,,,36.33
2012-04-03 15:51:00,16.71,,
2012-04-03 15:53:00,,15.71,
2012-04-03 16:47:00,,,33.66
2012-04-03 16:51:00,16.47,,
2012-04-03 16:53:00,,18.21,
2012-04-03 17:47:00,,,34.59
2012-04-03 17:51:00,18.49,,
2012-04-03 17:53:00,,22.06,
2012-04-03 18:47:00,,,51.97
2012-04-03 18:51:00,21.76,,
2012-04-03 18:53:00,,28.52,
2012-04-03 19:47:00,,,53.68
2012-04-03 19:51:00,26.01,,
2012-04-03 19:53:00,,31.68,
2012-04-03 20:47:00,,,62.1
2012-04-03 20:51:00,31.51,,
2012-04-03 20:53:00,,39.68,
2012-04-03 21:47:00,,,71.93
2012-04-03 21:51:00,34.85,,
2012-04-03 21:53:00,,53.68,
2012-04-03 22:47:00,,,74.3
2012-04-03 22:51:00,37.8,,
2012-04-03 22:53:00,,45.62,
2012-04-03 23:47:00,,,74.3
2012-04-03 23:51:00,47.09,,
2012-04-03 23:53:00,,47.24,
2012-04-04 00:47:00,,,74.3
